Data Index	Xground	Yground	Zground	Xoff	Yoff	Zoff	Xon	Yon	Zon
14.57542852	3.51E-12	1.13E-12	4.39E-13	5.12E-14	8.56E-14	1.22E-11	1.12E-14	4.28E-15	3.22E-15
14.64867188	1.56E-12	4.94E-13	3.81E-13	6.02E-14	1.71E-13	1.61E-11	1.64E-14	9.06E-15	4.52E-15
14.72191524	2.08E-12	5.95E-13	4.41E-13	5.51E-14	1.27E-13	1.77E-11	1.33E-14	7.24E-15	6.21E-15
14.7951586	4.28E-12	1.17E-12	3.82E-13	5.41E-14	1.13E-13	1.68E-11	6.18E-15	1.12E-14	4.06E-15
14.86840196	1.11E-11	1.27E-12	3.77E-13	5.33E-14	1.51E-13	1.29E-11	5.11E-15	8.79E-15	3.22E-15
14.94164532	1.77E-11	7.14E-13	3.52E-13	4.80E-14	7.54E-14	1.25E-11	3.04E-15	5.75E-15	5.50E-15
15.01488868	1.09E-11	9.44E-13	6.69E-13	1.20E-13	6.03E-14	2.35E-11	5.94E-15	6.43E-15	3.48E-15
15.08813204	2.69E-12	1.25E-12	5.08E-13	9.27E-14	1.20E-13	5.47E-11	8.70E-15	4.70E-15	4.88E-15
15.16137539	4.78E-12	1.34E-12	3.08E-13	5.54E-14	1.09E-13	6.30E-11	5.15E-15	5.73E-15	3.37E-15
15.23461875	6.83E-12	1.01E-12	6.64E-13	4.27E-14	9.00E-14	6.33E-11	4.29E-15	5.54E-15	3.74E-15
15.30786211	7.57E-12	8.35E-13	8.20E-13	1.13E-13	1.58E-13	5.22E-11	1.87E-15	8.12E-15	3.00E-15
15.38110547	6.27E-12	8.33E-13	6.64E-13	1.70E-13	1.75E-13	6.20E-11	2.66E-15	8.45E-15	3.66E-15
15.45434883	5.56E-12	8.70E-13	7.84E-13	1.84E-13	2.03E-13	4.01E-11	5.01E-15	4.87E-15	2.62E-15
15.52759219	1.52E-11	2.64E-12	7.95E-13	2.13E-13	1.50E-12	5.03E-11	7.94E-15	4.57E-14	5.10E-15
15.60083555	9.94E-12	4.16E-12	1.18E-12	3.34E-13	2.22E-12	6.34E-11	7.13E-15	7.16E-14	4.72E-15
15.67407891	6.97E-12	1.46E-12	1.41E-12	1.77E-13	6.94E-13	4.67E-11	3.15E-15	3.94E-14	4.05E-15
15.74732227	1.42E-11	7.51E-13	1.18E-12	1.37E-13	4.31E-13	5.16E-11	2.58E-15	1.94E-14	8.17E-15
15.82056563	9.71E-12	6.42E-13	1.38E-12	9.32E-14	5.04E-13	4.95E-11	1.97E-15	1.20E-14	9.04E-15
15.89380899	7.51E-12	5.18E-13	1.72E-12	1.72E-13	4.92E-13	3.55E-11	2.21E-15	9.73E-15	6.60E-15
15.96705235	7.45E-12	7.19E-13	1.97E-12	2.53E-13	6.31E-13	1.86E-11	4.54E-15	9.08E-15	4.31E-15
16.04029571	5.03E-12	1.08E-12	5.11E-13	2.92E-13	6.02E-13	2.92E-11	6.53E-15	1.75E-14	4.60E-15
16.11353907	4.44E-12	1.42E-12	1.27E-12	2.68E-13	9.81E-13	4.05E-11	5.75E-15	2.04E-14	3.25E-15
16.18678243	3.65E-12	1.20E-12	1.26E-12	1.49E-13	6.74E-13	1.14E-11	3.34E-15	1.14E-14	4.06E-15
16.26002579	5.05E-12	9.77E-13	1.36E-12	1.62E-13	4.77E-13	1.13E-11	3.19E-15	1.52E-14	3.72E-15
16.33326914	1.95E-12	7.09E-13	1.94E-12	1.52E-13	2.68E-13	1.61E-11	3.15E-15	3.71E-14	1.93E-15
16.4065125	4.20E-12	6.78E-13	1.50E-12	1.60E-13	3.18E-13	6.23E-12	4.21E-15	3.99E-14	2.41E-15
16.47975586	3.59E-12	8.58E-13	1.48E-12	2.57E-13	3.24E-13	1.14E-11	2.71E-15	1.88E-14	1.82E-15
16.55299922	1.72E-12	6.70E-13	1.13E-12	9.68E-14	2.78E-13	1.36E-11	4.75E-15	1.30E-14	2.82E-15
16.62624258	1.69E-12	5.61E-13	1.78E-12	1.12E-13	2.09E-13	1.79E-11	5.74E-15	2.14E-14	4.46E-15
16.69948594	1.45E-12	6.93E-13	2.32E-12	2.14E-13	2.89E-13	2.57E-11	4.17E-15	3.19E-14	3.79E-15
16.7727293	1.38E-12	5.19E-13	1.69E-12	1.79E-13	3.80E-13	1.88E-11	2.89E-15	2.07E-14	3.77E-15
16.84597266	1.28E-12	7.76E-13	2.67E-12	1.97E-13	1.64E-13	8.91E-12	1.91E-15	2.31E-14	3.68E-15
16.91921602	1.04E-12	1.42E-12	4.87E-12	1.56E-13	1.83E-13	3.89E-12	2.18E-15	3.14E-14	3.58E-15
16.99245938	2.05E-12	1.06E-12	5.29E-12	1.69E-13	3.44E-13	7.59E-12	3.63E-15	8.74E-14	2.94E-15
17.06570274	4.32E-12	8.32E-13	4.98E-12	1.66E-13	4.86E-13	1.53E-11	5.90E-15	5.02E-14	1.69E-15
17.1389461	3.20E-12	5.18E-13	5.56E-12	2.37E-13	3.03E-13	1.53E-11	7.06E-15	6.96E-14	1.50E-15
17.21218946	3.51E-12	7.91E-13	6.96E-12	1.64E-13	1.48E-13	1.03E-11	8.16E-15	9.29E-14	1.82E-15
17.28543282	2.73E-12	1.19E-12	6.68E-12	1.94E-13	3.19E-13	1.09E-11	1.03E-14	5.40E-14	2.20E-15
17.35867618	1.59E-11	8.02E-13	1.26E-11	3.02E-12	6.22E-13	9.08E-11	2.10E-14	5.64E-14	2.97E-15
17.43191954	3.66E-11	7.09E-13	1.07E-11	6.71E-12	8.88E-13	1.68E-10	3.12E-14	1.83E-13	4.25E-15
17.5051629	8.16E-12	8.10E-13	6.15E-12	1.43E-12	4.68E-13	2.02E-11	4.55E-15	1.77E-13	4.39E-15
17.57840625	1.08E-12	6.51E-13	8.77E-12	1.17E-12	5.24E-13	9.87E-12	6.04E-15	2.35E-13	2.44E-15
17.65164961	1.98E-12	8.21E-13	7.30E-12	1.99E-12	3.88E-13	1.47E-11	1.15E-14	4.65E-13	3.14E-15
17.72489297	1.17E-12	1.75E-12	8.64E-12	1.14E-12	2.24E-13	2.40E-11	8.33E-15	6.59E-13	6.44E-15
17.79813633	8.16E-13	1.04E-12	8.87E-12	1.67E-12	4.99E-13	2.76E-11	2.51E-14	7.57E-13	1.41E-14
17.87137969	1.68E-12	3.69E-13	1.17E-11	2.01E-12	4.04E-13	2.24E-11	4.18E-14	5.84E-13	1.83E-14
17.94462305	1.40E-12	9.90E-13	1.99E-11	1.11E-12	2.10E-13	2.85E-11	2.52E-14	3.51E-13	1.53E-14
18.01786641	8.36E-13	9.63E-13	2.01E-11	8.09E-13	2.02E-13	3.64E-11	1.04E-14	4.35E-13	1.20E-14
18.09110977	1.30E-12	8.65E-13	1.14E-11	1.79E-12	1.74E-13	3.62E-11	1.12E-14	4.89E-13	9.01E-15
18.16435313	1.44E-12	8.67E-13	1.24E-11	1.93E-12	1.49E-13	4.54E-11	1.68E-14	3.71E-13	8.68E-15
18.23759649	1.56E-12	7.64E-13	8.28E-12	3.28E-12	3.05E-13	4.30E-11	1.47E-14	2.62E-13	2.46E-15
18.31083985	5.16E-12	2.21E-12	2.18E-11	1.97E-11	3.29E-12	2.52E-10	7.61E-14	1.47E-12	7.03E-15
18.38408321	4.03E-12	1.36E-12	1.24E-11	1.29E-11	2.47E-12	1.49E-10	5.14E-14	1.17E-12	7.42E-15
18.45732657	5.53E-12	6.51E-13	8.48E-12	4.58E-12	1.06E-12	4.36E-11	2.34E-14	4.49E-13	7.94E-15
18.53056993	5.08E-12	1.46E-12	1.48E-11	6.81E-12	1.46E-12	7.74E-11	4.86E-14	6.64E-13	9.50E-15
18.60381329	3.54E-12	1.32E-12	1.09E-11	1.94E-12	6.37E-13	2.55E-11	1.56E-14	3.14E-13	4.34E-15
18.67705665	3.04E-12	1.54E-12	5.97E-12	6.70E-13	1.77E-13	3.38E-12	8.93E-15	7.60E-14	3.50E-15
18.7503	1.92E-12	4.23E-13	4.98E-12	8.12E-13	1.28E-13	1.49E-12	5.19E-15	8.35E-14	3.44E-15
18.82354336	2.45E-12	6.96E-13	6.67E-12	5.72E-13	2.28E-13	4.45E-12	5.77E-15	9.97E-14	2.94E-15
18.89678672	3.95E-12	1.03E-12	1.11E-11	5.39E-13	3.19E-13	1.09E-11	7.15E-15	1.00E-13	3.69E-15
18.97003008	1.14E-12	1.47E-12	6.66E-12	4.81E-13	2.72E-13	7.87E-12	4.09E-15	1.09E-13	3.45E-15
19.04327344	1.29E-12	1.13E-12	2.92E-12	2.99E-13	1.88E-13	3.32E-12	5.63E-15	4.85E-14	2.25E-15
19.1165168	1.75E-11	1.25E-11	1.61E-11	1.44E-12	6.57E-12	3.45E-11	1.02E-13	1.13E-12	5.34E-15
19.18976016	2.96E-11	5.39E-11	3.74E-11	5.35E-12	2.00E-11	9.18E-11	2.61E-13	3.51E-12	1.56E-14
19.26300352	3.46E-12	1.52E-11	1.07E-11	1.55E-12	4.24E-12	2.14E-11	6.46E-14	8.10E-13	3.16E-15
19.33624688	7.25E-13	6.13E-13	6.07E-12	2.47E-13	2.71E-13	2.05E-12	3.60E-15	7.56E-14	2.58E-15
19.40949024	1.61E-12	1.22E-12	6.49E-12	1.93E-13	7.05E-13	4.37E-12	6.10E-15	6.02E-14	3.32E-15
19.4827336	2.47E-12	1.35E-12	4.84E-12	2.00E-13	9.25E-13	4.73E-12	1.11E-14	5.88E-14	3.29E-15
19.55597696	1.19E-12	1.22E-12	6.58E-12	1.79E-13	8.30E-13	5.14E-12	8.13E-15	6.65E-14	4.46E-15
19.62922032	1.28E-12	2.21E-12	7.66E-12	2.39E-13	1.14E-12	4.73E-12	5.56E-15	1.28E-13	6.66E-15
19.70246368	1.32E-12	1.38E-12	6.39E-12	1.25E-13	6.67E-13	3.30E-12	4.28E-15	1.16E-13	4.53E-15
19.77570704	1.21E-12	1.13E-12	7.91E-12	5.56E-14	1.06E-12	3.16E-12	2.90E-15	7.50E-14	3.25E-15
19.8489504	1.13E-12	4.95E-13	1.09E-11	1.13E-13	2.13E-12	2.66E-12	3.54E-15	1.26E-13	3.50E-15
19.92219376	7.07E-13	6.26E-13	1.83E-11	1.17E-13	9.19E-13	5.48E-12	3.60E-15	7.47E-14	4.72E-15
19.99543711	9.11E-13	9.89E-13	1.60E-11	1.45E-13	5.80E-13	9.02E-12	7.54E-15	2.96E-14	4.70E-15
20.06868047	1.05E-12	8.40E-13	1.24E-11	8.34E-14	5.79E-13	9.98E-12	5.78E-15	2.13E-14	2.86E-15
20.14192383	7.13E-13	6.70E-13	9.00E-12	6.33E-14	9.15E-13	7.29E-12	3.44E-15	1.48E-14	2.00E-15
20.21516719	1.30E-12	1.01E-12	7.83E-12	1.60E-13	1.22E-12	7.18E-12	4.07E-15	2.26E-14	4.12E-15
20.28841055	1.47E-12	1.20E-12	1.02E-11	2.38E-13	1.40E-12	9.31E-12	3.64E-15	1.53E-14	3.30E-15
20.36165391	1.32E-12	1.10E-12	9.44E-12	3.89E-13	2.11E-12	1.53E-11	2.75E-15	1.24E-14	4.82E-15
20.43489727	9.82E-13	4.70E-13	7.42E-12	3.02E-13	1.31E-12	1.38E-11	2.93E-15	1.00E-14	5.66E-15
20.50814063	7.09E-13	4.38E-13	8.62E-12	4.84E-13	7.43E-13	1.54E-11	3.24E-15	1.61E-14	5.14E-15
20.58138399	9.53E-13	6.32E-13	7.34E-12	5.67E-13	1.02E-12	2.42E-11	6.69E-15	1.44E-14	1.03E-14
20.65462735	9.31E-13	9.25E-13	9.08E-12	9.25E-13	1.69E-12	3.89E-11	3.82E-15	7.37E-15	9.02E-15
20.72787071	9.35E-13	7.50E-13	8.20E-12	1.40E-12	9.17E-13	3.79E-11	3.61E-15	7.85E-15	9.14E-15
20.80111407	1.15E-12	6.70E-13	8.17E-12	8.91E-13	1.53E-12	2.12E-11	2.42E-15	8.41E-15	9.64E-15
20.87435743	6.53E-13	6.44E-13	9.97E-12	8.37E-13	9.50E-13	2.06E-11	2.45E-15	5.61E-15	6.40E-15
20.94760079	7.19E-13	6.95E-13	1.08E-11	8.10E-13	2.05E-12	2.19E-11	1.82E-15	1.18E-14	4.21E-15
21.02084415	3.27E-12	7.84E-13	1.31E-11	3.82E-13	2.34E-12	1.60E-11	4.22E-15	1.92E-14	5.16E-15
21.09408751	2.25E-11	5.96E-13	3.21E-11	8.49E-13	2.13E-12	2.24E-11	8.08E-15	2.40E-14	1.11E-14
21.16733086	1.71E-11	8.42E-13	3.72E-11	1.49E-12	1.55E-12	1.38E-11	4.71E-15	2.03E-14	1.21E-14
21.24057422	3.61E-12	1.09E-12	1.53E-11	1.17E-12	8.61E-13	5.53E-12	2.95E-15	1.59E-14	7.62E-15
21.31381758	1.05E-12	6.53E-13	1.11E-11	5.31E-13	3.01E-13	3.68E-12	2.67E-15	9.49E-15	5.78E-15
21.38706094	1.18E-12	8.01E-13	1.01E-11	2.64E-13	2.12E-13	4.87E-12	3.10E-15	8.53E-15	4.86E-15
21.4603043	9.01E-13	1.27E-12	1.28E-11	5.03E-13	3.08E-13	6.56E-12	5.85E-15	1.20E-14	8.28E-15
21.53354766	8.79E-13	1.52E-12	2.47E-11	2.37E-12	1.26E-12	2.51E-11	2.12E-14	3.11E-14	1.31E-14
21.60679102	7.08E-13	1.23E-12	1.82E-11	1.46E-12	8.60E-13	1.38E-11	1.03E-14	1.75E-14	8.11E-15
21.68003438	6.69E-13	4.54E-13	1.06E-11	2.04E-13	1.36E-13	1.57E-12	3.22E-15	8.51E-15	6.38E-15
21.75327774	7.71E-13	5.03E-13	9.71E-12	1.46E-13	8.57E-14	1.34E-12	2.78E-15	7.25E-15	4.74E-15
21.8265211	6.95E-13	1.20E-12	9.03E-12	2.69E-13	1.51E-13	2.64E-12	5.49E-15	8.95E-15	8.41E-15
21.89976446	7.42E-13	1.33E-12	5.77E-12	3.24E-13	1.74E-13	3.39E-12	4.85E-15	6.17E-15	8.83E-15
21.97300782	6.74E-13	7.82E-13	9.41E-12	1.45E-13	6.21E-14	1.39E-12	3.22E-15	6.11E-15	8.24E-15
22.04625118	5.68E-13	6.08E-13	9.13E-12	8.00E-14	5.27E-14	1.52E-12	3.67E-15	8.17E-15	9.21E-15
22.11949454	6.38E-13	3.78E-13	7.71E-12	6.90E-14	5.73E-14	1.31E-12	2.07E-15	5.51E-15	6.02E-15
22.1927379	5.38E-13	2.90E-13	7.78E-12	8.53E-14	5.30E-14	1.25E-12	1.59E-15	7.58E-15	5.22E-15
22.26598126	4.48E-13	2.57E-13	7.31E-12	1.55E-13	3.51E-14	9.99E-13	3.94E-15	1.05E-14	3.28E-15
22.33922462	6.52E-13	2.69E-13	6.81E-12	1.62E-13	2.71E-14	1.04E-12	4.69E-15	9.39E-15	2.39E-15
22.41246797	5.82E-13	3.00E-13	6.32E-12	2.44E-14	4.85E-14	9.76E-13	5.35E-15	7.18E-15	4.68E-15
22.48571133	8.45E-13	6.21E-13	4.80E-12	7.50E-14	2.76E-14	5.87E-13	5.70E-15	3.66E-15	7.55E-15
22.55895469	1.20E-12	5.02E-13	3.02E-12	9.26E-14	2.46E-14	9.68E-13	4.49E-15	4.21E-15	8.17E-15
22.63219805	8.46E-13	8.78E-13	5.40E-12	1.10E-13	2.71E-14	1.13E-12	5.39E-15	1.02E-14	6.73E-15
22.70544141	1.26E-12	1.31E-12	5.96E-12	9.04E-14	2.64E-14	1.09E-12	6.55E-15	7.49E-15	5.75E-15
22.77868477	1.17E-12	7.56E-13	8.02E-12	9.67E-14	3.85E-14	6.63E-13	7.15E-15	6.23E-15	4.43E-15
22.85192813	1.13E-12	4.36E-13	8.99E-12	1.24E-13	3.19E-14	1.03E-12	9.00E-15	5.91E-15	8.30E-15
22.92517149	1.49E-12	6.53E-13	8.95E-12	1.23E-13	2.22E-14	1.21E-12	4.89E-15	4.35E-15	9.04E-15
22.99841485	9.67E-12	2.41E-12	1.02E-11	1.14E-13	5.55E-14	1.61E-12	5.61E-15	1.99E-14	7.54E-15
23.07165821	1.86E-11	6.80E-12	9.99E-12	2.36E-13	2.52E-13	1.69E-12	1.73E-14	5.75E-14	1.01E-14
23.14490157	3.32E-12	2.30E-12	1.17E-11	1.63E-13	1.41E-13	1.41E-12	1.22E-14	2.22E-14	6.97E-15
23.21814493	9.26E-13	6.53E-13	9.21E-12	7.24E-14	3.98E-14	1.05E-12	1.52E-14	8.01E-15	1.13E-14
23.29138829	9.25E-13	8.22E-13	4.67E-12	1.40E-13	3.20E-14	1.51E-12	2.56E-14	1.12E-14	2.14E-14
23.36463165	6.05E-13	7.64E-13	4.97E-12	1.87E-13	5.17E-14	2.02E-12	2.21E-14	1.84E-14	2.00E-14
23.43787501	6.90E-13	8.84E-13	7.68E-12	1.59E-13	9.08E-14	1.29E-12	1.13E-14	2.60E-14	2.60E-14
23.51111837	9.20E-13	5.86E-13	6.50E-12	1.65E-13	4.39E-14	9.32E-13	9.21E-15	2.23E-14	1.52E-14
23.58436172	7.41E-13	7.00E-13	5.72E-12	9.89E-14	1.57E-14	5.73E-13	5.33E-15	1.71E-14	9.53E-15
23.65760508	1.09E-12	5.98E-13	5.81E-12	4.29E-14	3.11E-14	7.10E-13	1.10E-14	1.05E-14	1.02E-14
23.73084844	1.17E-12	4.63E-13	7.16E-12	4.54E-14	3.33E-14	7.30E-13	1.08E-14	2.23E-14	9.42E-15
23.8040918	8.58E-13	5.98E-13	1.10E-11	3.63E-14	2.34E-14	5.90E-13	5.39E-15	2.52E-14	1.25E-14
23.87733516	7.71E-13	7.84E-13	7.55E-12	2.85E-14	1.27E-14	3.47E-13	5.66E-15	1.26E-14	4.71E-15
23.95057852	7.26E-13	4.32E-13	5.05E-12	4.10E-14	2.12E-14	3.97E-13	1.14E-14	1.53E-14	3.21E-15
24.02382188	6.39E-13	5.67E-13	6.55E-12	5.87E-14	2.14E-14	4.61E-13	1.18E-14	1.74E-14	9.04E-15
24.09706524	7.29E-13	8.13E-13	5.30E-12	6.10E-14	1.83E-14	5.55E-13	6.92E-15	1.84E-14	6.51E-15
24.1703086	6.82E-13	6.37E-13	8.78E-12	5.44E-14	2.31E-14	4.97E-13	8.06E-15	1.62E-14	3.54E-15
24.24355196	1.26E-12	4.78E-13	1.34E-11	8.59E-14	1.95E-14	5.46E-13	1.28E-14	1.89E-14	7.02E-15
24.31679532	6.13E-13	4.22E-13	1.61E-11	8.82E-14	1.97E-14	6.85E-13	9.85E-15	2.03E-14	9.68E-15
24.39003868	6.37E-13	4.47E-13	1.42E-11	8.80E-14	1.31E-14	5.01E-13	1.54E-14	1.88E-14	4.28E-15
24.46328204	5.39E-13	7.29E-13	8.41E-12	9.02E-14	3.02E-14	4.65E-13	1.58E-14	2.55E-14	5.72E-15
24.5365254	3.10E-13	4.45E-13	9.45E-12	7.18E-14	2.19E-14	4.66E-13	2.15E-14	2.88E-14	5.49E-15
24.60976876	3.60E-13	4.17E-13	6.85E-12	4.82E-14	1.49E-14	3.36E-13	1.98E-14	5.42E-14	5.43E-15
24.68301212	5.43E-13	3.03E-13	1.08E-11	7.82E-14	1.21E-14	3.67E-13	1.67E-14	7.38E-14	3.01E-15
24.75625548	7.69E-13	4.30E-13	1.06E-11	1.01E-13	1.25E-14	4.82E-13	3.47E-14	4.93E-14	4.18E-15
24.82949883	9.18E-13	3.46E-13	1.06E-11	7.51E-14	2.22E-14	5.48E-13	6.32E-14	2.59E-14	4.15E-15
24.90274219	5.93E-13	3.31E-13	1.02E-11	3.93E-14	2.29E-14	6.29E-13	3.88E-14	9.50E-14	3.75E-15
24.97598555	5.76E-13	4.67E-13	1.11E-11	8.34E-14	1.87E-14	4.07E-13	4.73E-14	1.52E-13	4.19E-15
25.04922891	8.76E-13	2.27E-13	8.44E-12	1.28E-13	2.31E-14	4.86E-13	6.60E-14	1.17E-13	7.56E-15
25.12247227	5.31E-13	3.34E-13	6.03E-12	9.82E-14	2.93E-14	8.11E-13	6.22E-14	8.18E-14	8.83E-15
25.19571563	5.33E-13	4.07E-13	5.23E-12	9.68E-14	4.74E-14	5.36E-13	6.72E-14	1.07E-13	1.08E-14
25.26895899	5.30E-13	4.62E-13	5.89E-12	1.21E-13	7.59E-14	5.67E-13	7.16E-14	1.22E-13	5.96E-15
25.34220235	5.10E-13	9.53E-13	6.42E-12	9.00E-14	8.55E-14	2.20E-13	6.90E-14	7.93E-14	1.16E-14
25.41544571	9.28E-13	7.95E-13	8.38E-12	1.88E-13	8.16E-14	6.16E-13	5.36E-14	5.48E-14	6.42E-15
25.48868907	7.92E-13	5.26E-13	3.15E-11	2.11E-13	7.93E-14	1.20E-12	2.78E-14	6.89E-14	6.56E-15
25.56193243	1.19E-12	5.75E-13	5.26E-11	8.59E-14	7.79E-14	7.69E-13	4.02E-14	1.14E-13	3.81E-15
25.63517579	7.19E-13	6.24E-13	1.78E-11	1.10E-13	1.07E-13	3.66E-13	3.80E-14	1.18E-13	4.89E-15
25.70841915	4.74E-13	3.58E-13	1.84E-11	2.12E-13	1.01E-13	3.13E-13	2.06E-14	9.27E-14	6.36E-15
25.78166251	3.42E-13	2.98E-13	2.92E-11	1.14E-13	1.56E-13	3.77E-13	3.33E-14	5.07E-14	6.16E-15
25.85490587	6.29E-13	5.94E-13	1.10E-11	8.42E-14	1.24E-13	2.25E-13	4.13E-14	4.53E-14	7.43E-15
25.92814923	6.04E-13	1.01E-12	1.02E-11	1.26E-13	1.92E-13	1.88E-13	3.64E-14	4.65E-14	1.08E-14
26.00139258	9.47E-13	1.15E-12	1.42E-11	2.16E-13	1.34E-13	1.48E-13	1.88E-14	5.33E-14	7.46E-15
26.07463594	8.82E-13	4.12E-13	7.65E-12	3.59E-13	1.55E-13	1.21E-13	1.49E-14	3.58E-14	4.30E-15
26.1478793	6.08E-13	8.30E-13	4.52E-12	4.36E-13	2.46E-13	9.59E-14	1.76E-14	4.15E-14	6.97E-15
26.22112266	6.03E-13	6.72E-13	5.78E-12	3.90E-13	4.15E-13	1.97E-13	1.82E-14	2.44E-14	7.98E-15
26.29436602	9.01E-13	7.95E-13	8.07E-12	7.47E-13	1.86E-13	1.55E-13	1.17E-14	4.26E-14	8.44E-15
26.36760938	8.67E-13	6.19E-13	7.20E-12	1.13E-12	4.00E-13	1.52E-13	1.64E-14	2.99E-14	6.51E-15
26.44085274	7.68E-13	1.00E-12	5.35E-12	5.90E-13	6.01E-13	3.78E-13	1.11E-14	1.56E-14	5.12E-15
26.5140961	7.67E-13	1.19E-12	2.99E-12	8.62E-13	5.76E-13	3.19E-13	1.36E-14	1.58E-14	1.09E-14
26.58733946	4.82E-13	1.72E-12	3.16E-12	1.86E-12	9.55E-13	2.04E-13	1.27E-14	1.78E-14	8.61E-15
26.66058282	8.23E-13	1.09E-12	4.71E-12	2.31E-12	1.24E-12	2.62E-13	1.41E-14	5.45E-14	5.29E-15
26.73382618	1.56E-12	1.24E-12	4.02E-12	2.14E-12	2.75E-12	2.26E-13	1.35E-14	3.09E-14	4.86E-15
26.80706954	1.20E-12	9.43E-13	4.47E-12	3.01E-12	5.28E-12	2.69E-13	1.31E-14	2.10E-14	6.69E-15
26.8803129	1.18E-12	6.57E-13	5.70E-12	2.01E-12	1.42E-11	2.08E-13	9.72E-15	3.38E-14	6.17E-15
26.95355626	1.02E-12	4.67E-13	7.41E-12	2.13E-12	5.54E-12	1.78E-13	6.21E-15	6.25E-14	5.06E-15
27.02679962	8.12E-13	1.06E-12	5.15E-12	2.15E-12	7.48E-13	1.57E-13	9.98E-15	1.12E-13	2.88E-15
27.10004298	1.04E-12	7.98E-13	4.30E-12	2.63E-12	6.82E-13	1.07E-13	1.03E-14	7.80E-14	6.17E-15
27.17328634	4.95E-13	8.85E-13	5.64E-12	2.64E-12	4.06E-13	1.79E-13	7.56E-15	1.90E-14	8.69E-15
27.24652969	8.82E-13	9.67E-13	4.67E-12	4.41E-13	3.87E-13	1.62E-13	1.53E-14	1.60E-14	8.98E-15
27.31977305	5.78E-13	6.56E-13	6.46E-12	3.97E-13	4.24E-13	9.45E-14	2.05E-14	1.35E-14	6.02E-15
27.39301641	5.70E-13	8.56E-13	7.52E-12	3.87E-13	3.68E-13	1.30E-13	2.89E-14	1.79E-14	7.84E-15
27.46625977	1.21E-12	7.09E-13	6.13E-12	2.44E-13	3.50E-13	1.91E-13	2.84E-14	2.65E-14	7.87E-15
27.53950313	7.20E-13	6.81E-13	6.47E-12	2.04E-13	1.78E-13	1.09E-13	1.74E-14	4.08E-14	5.03E-15
27.61274649	6.54E-13	9.91E-13	5.49E-12	2.27E-13	1.76E-13	8.32E-14	1.05E-14	2.32E-14	4.68E-15
27.68598985	5.18E-13	6.15E-13	3.41E-12	1.99E-13	1.24E-13	1.18E-13	1.07E-14	1.81E-14	5.78E-15
27.75923321	4.49E-13	5.57E-13	2.78E-12	1.31E-13	1.17E-13	6.83E-14	1.45E-14	2.46E-14	1.07E-14
27.83247657	4.98E-13	9.46E-13	4.38E-12	5.10E-14	1.36E-13	5.60E-14	1.55E-14	2.80E-14	9.43E-15
27.90571993	9.60E-13	5.25E-13	5.36E-12	5.36E-14	6.15E-14	5.62E-14	1.12E-14	2.51E-14	7.87E-15
27.97896329	1.03E-12	5.65E-13	5.62E-12	8.19E-14	5.75E-14	4.50E-14	9.83E-15	1.56E-14	7.32E-15
28.05220665	2.00E-12	5.01E-13	3.98E-12	5.64E-14	8.14E-14	4.93E-14	1.17E-14	2.57E-14	6.09E-15
28.12545001	3.11E-12	5.96E-13	2.99E-12	5.57E-14	6.46E-14	4.92E-14	8.01E-15	2.75E-14	6.90E-15
28.19869337	2.87E-12	9.06E-13	4.31E-12	5.40E-14	9.70E-14	6.95E-14	1.36E-14	3.85E-14	3.56E-15
28.27193673	2.77E-12	9.61E-13	5.30E-12	5.99E-14	7.21E-14	9.31E-14	1.10E-14	4.21E-14	6.16E-15
28.34518009	1.12E-12	5.95E-13	3.52E-12	3.48E-14	6.12E-14	6.84E-14	8.79E-15	4.25E-14	3.23E-15
28.41842344	1.13E-12	5.88E-13	3.83E-12	5.02E-14	4.79E-14	7.99E-14	8.39E-15	2.55E-14	2.34E-15
28.4916668	7.19E-13	4.73E-13	4.77E-12	3.78E-14	4.94E-14	8.66E-14	5.84E-15	3.21E-14	4.58E-15
28.56491016	6.98E-13	5.48E-13	5.27E-12	3.66E-14	6.36E-14	1.32E-13	6.90E-15	2.96E-14	1.07E-14
28.63815352	1.09E-12	4.57E-13	7.92E-12	7.17E-14	1.16E-13	1.24E-13	1.01E-14	6.24E-14	1.58E-14
28.71139688	1.17E-12	1.24E-12	1.09E-11	7.77E-14	2.34E-13	9.36E-14	1.26E-14	8.72E-14	1.55E-14
28.78464024	1.13E-12	8.75E-13	7.52E-12	4.78E-14	5.92E-14	1.07E-13	6.15E-15	2.89E-14	1.13E-14
28.8578836	1.48E-12	6.04E-13	8.01E-12	6.32E-14	4.65E-14	1.58E-13	5.66E-15	6.64E-14	8.33E-15
28.93112696	3.72E-12	1.31E-12	1.04E-11	8.46E-14	1.42E-13	2.08E-13	1.47E-14	1.61E-13	1.11E-14
29.00437032	3.20E-12	2.24E-12	9.97E-12	5.33E-14	1.71E-13	2.07E-13	1.57E-14	8.83E-14	1.16E-14
29.07761368	1.53E-12	2.69E-12	1.69E-11	2.23E-14	1.19E-13	1.59E-13	1.26E-14	5.17E-14	6.07E-15
29.15085704	2.37E-12	1.68E-11	4.26E-11	2.74E-13	6.44E-13	2.00E-13	3.62E-14	3.96E-13	7.93E-15
29.2241004	2.49E-12	1.29E-11	2.55E-11	2.12E-13	6.25E-13	2.20E-13	1.85E-14	2.96E-13	1.23E-14
29.29734376	1.83E-12	1.10E-12	1.68E-11	4.35E-14	1.75E-13	2.09E-13	2.22E-14	1.61E-13	9.07E-15
